ball_id,match_id,inning,over,ball,batsman,non_striker,bowler,noball_runs,batsman_runs,extra_runs,total_runs,extras_type,player_dismissed,dismissal_kind,fielder
183133,833,2,11,1,KD Karthik,N Rana,RD Chahar,0,0,0,0,,KD Karthik,lbw,
183134,833,2,11,2,EJG Morgan,N Rana,RD Chahar,0,0,0,0,,,,
183135,833,2,11,3,EJG Morgan,N Rana,RD Chahar,0,0,0,0,,,,
183136,833,2,11,4,EJG Morgan,N Rana,RD Chahar,0,0,0,0,,,,
183137,833,2,11,5,EJG Morgan,N Rana,RD Chahar,0,0,0,0,,,,
183138,833,2,11,6,EJG Morgan,N Rana,RD Chahar,0,1,0,1,,,,
183139,833,2,12,1,EJG Morgan,N Rana,KA Pollard,0,4,0,4,,,,
183140,833,2,12,2,EJG Morgan,N Rana,KA Pollard,0,0,0,0,,,,
183141,833,2,12,3,EJG Morgan,N Rana,KA Pollard,0,1,0,1,,,,
183142,833,2,12,4,N Rana,EJG Morgan,KA Pollard,0,0,0,0,,N Rana,caught,HH Pandya
183143,833,2,12,5,EJG Morgan,AD Russell,KA Pollard,0,0,0,0,,,,
183144,833,2,12,6,EJG Morgan,AD Russell,KA Pollard,0,1,0,1,,,,
183145,833,2,13,1,EJG Morgan,AD Russell,JJ Bumrah,0,1,0,1,,,,
183146,833,2,13,2,AD Russell,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
183147,833,2,13,3,AD Russell,EJG Morgan,JJ Bumrah,0,0,2,2,legbyes,,,
183148,833,2,13,4,AD Russell,EJG Morgan,JJ Bumrah,0,1,0,1,,,,
183149,833,2,13,5,EJG Morgan,AD Russell,JJ Bumrah,0,0,0,0,,,,
183150,833,2,13,6,EJG Morgan,AD Russell,JJ Bumrah,0,0,0,0,,,,
183151,833,2,14,1,AD Russell,EJG Morgan,JL Pattinson,0,0,0,0,,,,
183152,833,2,14,2,AD Russell,EJG Morgan,JL Pattinson,0,1,0,1,,,,
183153,833,2,14,3,EJG Morgan,AD Russell,JL Pattinson,0,0,0,0,,,,
183154,833,2,14,4,EJG Morgan,AD Russell,JL Pattinson,0,6,0,6,,,,
183155,833,2,14,5,EJG Morgan,AD Russell,JL Pattinson,0,1,0,1,,,,
183156,833,2,14,6,AD Russell,EJG Morgan,JL Pattinson,0,0,0,0,,,,
183157,833,2,15,1,EJG Morgan,AD Russell,TA Boult,0,1,0,1,,,,
183158,833,2,15,2,AD Russell,EJG Morgan,TA Boult,0,4,0,4,,,,
183159,833,2,15,3,AD Russell,EJG Morgan,TA Boult,0,0,0,0,,,,
183160,833,2,15,4,AD Russell,EJG Morgan,TA Boult,0,4,0,4,,,,
183161,833,2,15,5,AD Russell,EJG Morgan,TA Boult,0,1,0,1,,,,
183162,833,2,15,6,EJG Morgan,AD Russell,TA Boult,0,0,0,0,,,,
183163,833,2,16,1,AD Russell,EJG Morgan,JJ Bumrah,0,0,0,0,,AD Russell,bowled,
183164,833,2,16,2,NS Naik,EJG Morgan,JJ Bumrah,0,1,0,1,,,,
183165,833,2,16,3,EJG Morgan,NS Naik,JJ Bumrah,0,0,0,0,,,,
183166,833,2,16,4,EJG Morgan,NS Naik,JJ Bumrah,0,0,0,0,,EJG Morgan,caught,Q de Kock
183167,833,2,16,5,PJ Cummins,NS Naik,JJ Bumrah,0,0,0,0,,,,
183168,833,2,16,6,PJ Cummins,NS Naik,JJ Bumrah,0,1,0,1,,,,
183169,833,2,17,1,PJ Cummins,NS Naik,TA Boult,0,1,0,1,,,,
183170,833,2,17,2,NS Naik,PJ Cummins,TA Boult,0,0,0,0,,,,
183171,833,2,17,3,NS Naik,PJ Cummins,TA Boult,0,0,0,0,,NS Naik,caught,HH Pandya
183172,833,2,17,4,PJ Cummins,Shivam Mavi,TA Boult,0,4,0,4,,,,
183173,833,2,17,5,PJ Cummins,Shivam Mavi,TA Boult,0,1,0,1,,,,
183174,833,2,17,6,Shivam Mavi,PJ Cummins,TA Boult,0,4,0,4,,,,
183175,833,2,18,1,PJ Cummins,Shivam Mavi,JJ Bumrah,0,6,0,6,,,,
183176,833,2,18,2,PJ Cummins,Shivam Mavi,JJ Bumrah,0,0,0,0,,,,
183177,833,2,18,3,PJ Cummins,Shivam Mavi,JJ Bumrah,0,6,0,6,,,,
183178,833,2,18,4,PJ Cummins,Shivam Mavi,JJ Bumrah,0,2,0,2,,,,
183179,833,2,18,5,PJ Cummins,Shivam Mavi,JJ Bumrah,0,6,0,6,,,,
183180,833,2,18,6,PJ Cummins,Shivam Mavi,JJ Bumrah,0,0,1,1,wides,,,
183181,833,2,18,7,PJ Cummins,Shivam Mavi,JJ Bumrah,0,6,0,6,,,,
183182,833,2,19,1,Shivam Mavi,PJ Cummins,JL Pattinson,0,1,0,1,,,,
183183,833,2,19,2,PJ Cummins,Shivam Mavi,JL Pattinson,0,0,1,1,wides,,,
183184,833,2,19,3,PJ Cummins,Shivam Mavi,JL Pattinson,0,0,0,0,,PJ Cummins,caught,HH Pandya
183185,833,2,19,4,Shivam Mavi,Kuldeep Yadav,JL Pattinson,0,0,0,0,,,,
183186,833,2,19,5,Shivam Mavi,Kuldeep Yadav,JL Pattinson,0,0,0,0,,,,
183187,833,2,19,6,Shivam Mavi,Kuldeep Yadav,JL Pattinson,0,0,0,0,,,,
183188,833,2,19,7,Shivam Mavi,Kuldeep Yadav,JL Pattinson,0,1,0,1,,,,
183189,833,2,20,1,Shivam Mavi,Kuldeep Yadav,RD Chahar,0,0,0,0,,,,
183190,833,2,20,2,Shivam Mavi,Kuldeep Yadav,RD Chahar,0,1,0,1,,,,
183191,833,2,20,3,Kuldeep Yadav,Shivam Mavi,RD Chahar,0,0,0,0,,,,
183192,833,2,20,4,Kuldeep Yadav,Shivam Mavi,RD Chahar,0,1,0,1,,,,
183193,833,2,20,5,Shivam Mavi,Kuldeep Yadav,RD Chahar,0,2,0,2,,,,
183194,833,2,20,6,Shivam Mavi,Kuldeep Yadav,RD Chahar,0,0,0,0,,Shivam Mavi,stumped,Q de Kock
183195,861,1,1,1,SM Curran,F du Plessis,TU Deshpande,0,0,0,0,,,,
183196,861,1,1,2,SM Curran,F du Plessis,TU Deshpande,0,0,0,0,,,,
183197,861,1,1,3,SM Curran,F du Plessis,TU Deshpande,0,0,0,0,,SM Curran,caught,A Nortje
183198,861,1,1,4,F du Plessis,SR Watson,TU Deshpande,0,0,0,0,,,,
183199,861,1,1,5,F du Plessis,SR Watson,TU Deshpande,0,0,0,0,,,,
183200,861,1,1,6,F du Plessis,SR Watson,TU Deshpande,0,2,0,2,,,,
183201,861,1,2,1,SR Watson,F du Plessis,K Rabada,0,0,0,0,,,,
183202,861,1,2,2,SR Watson,F du Plessis,K Rabada,0,0,0,0,,,,
183203,861,1,2,3,SR Watson,F du Plessis,K Rabada,0,0,0,0,,,,
183204,861,1,2,4,SR Watson,F du Plessis,K Rabada,0,0,0,0,,,,
183205,861,1,2,5,SR Watson,F du Plessis,K Rabada,0,0,0,0,,,,
183206,861,1,2,6,SR Watson,F du Plessis,K Rabada,0,0,0,0,,,,
183207,861,1,3,1,F du Plessis,SR Watson,TU Deshpande,0,0,1,1,wides,,,
183208,861,1,3,2,F du Plessis,SR Watson,TU Deshpande,0,0,0,0,,,,
183209,861,1,3,3,F du Plessis,SR Watson,TU Deshpande,0,0,0,0,,,,
183210,861,1,3,4,F du Plessis,SR Watson,TU Deshpande,0,1,0,1,,,,
183211,861,1,3,5,SR Watson,F du Plessis,TU Deshpande,0,4,0,4,,,,
183212,861,1,3,6,SR Watson,F du Plessis,TU Deshpande,0,0,0,0,,,,
183213,861,1,3,7,SR Watson,F du Plessis,TU Deshpande,0,4,0,4,,,,
183214,861,1,4,1,F du Plessis,SR Watson,AR Patel,0,1,0,1,,,,
183215,861,1,4,2,SR Watson,F du Plessis,AR Patel,0,1,0,1,,,,
183216,861,1,4,3,F du Plessis,SR Watson,AR Patel,0,0,0,0,,,,
183217,861,1,4,4,F du Plessis,SR Watson,AR Patel,0,0,0,0,,,,
183218,861,1,4,5,F du Plessis,SR Watson,AR Patel,0,1,0,1,,,,
183219,861,1,4,6,SR Watson,F du Plessis,AR Patel,0,0,0,0,,,,
183220,861,1,5,1,F du Plessis,SR Watson,A Nortje,0,6,0,6,,,,
183221,861,1,5,2,F du Plessis,SR Watson,A Nortje,0,0,0,0,,,,
183222,861,1,5,3,F du Plessis,SR Watson,A Nortje,0,0,0,0,,,,
183223,861,1,5,4,F du Plessis,SR Watson,A Nortje,0,4,0,4,,,,
183224,861,1,5,5,F du Plessis,SR Watson,A Nortje,0,0,0,0,,,,
183225,861,1,5,6,F du Plessis,SR Watson,A Nortje,0,4,0,4,,,,
183226,861,1,6,1,SR Watson,F du Plessis,K Rabada,0,0,0,0,,,,
183227,861,1,6,2,SR Watson,F du Plessis,K Rabada,0,1,0,1,,,,
183228,861,1,6,3,F du Plessis,SR Watson,K Rabada,0,0,0,0,,,,
183229,861,1,6,4,F du Plessis,SR Watson,K Rabada,0,4,0,4,,,,
183230,861,1,6,5,F du Plessis,SR Watson,K Rabada,0,1,0,1,,,,
183231,861,1,6,6,SR Watson,F du Plessis,K Rabada,0,4,0,4,,,,
183232,861,1,7,1,F du Plessis,SR Watson,AR Patel,0,1,0,1,,,,
183233,861,1,7,2,SR Watson,F du Plessis,AR Patel,0,1,0,1,,,,
183234,861,1,7,3,F du Plessis,SR Watson,AR Patel,0,0,0,0,,,,
183235,861,1,7,4,F du Plessis,SR Watson,AR Patel,0,1,0,1,,,,
183236,861,1,7,5,SR Watson,F du Plessis,AR Patel,0,0,0,0,,,,
183237,861,1,7,6,SR Watson,F du Plessis,AR Patel,0,1,0,1,,,,
183238,861,1,8,1,SR Watson,F du Plessis,R Ashwin,0,1,0,1,,,,
183239,861,1,8,2,F du Plessis,SR Watson,R Ashwin,0,0,0,0,,,,
183240,861,1,8,3,F du Plessis,SR Watson,R Ashwin,0,1,0,1,,,,
183241,861,1,8,4,SR Watson,F du Plessis,R Ashwin,0,1,0,1,,,,
183242,861,1,8,5,F du Plessis,SR Watson,R Ashwin,0,0,0,0,,,,
183243,861,1,8,6,F du Plessis,SR Watson,R Ashwin,0,1,0,1,,,,
183244,861,1,9,1,F du Plessis,SR Watson,AR Patel,0,1,0,1,,,,
183245,861,1,9,2,SR Watson,F du Plessis,AR Patel,0,4,0,4,,,,
183246,861,1,9,3,SR Watson,F du Plessis,AR Patel,0,1,0,1,,,,
183247,861,1,9,4,F du Plessis,SR Watson,AR Patel,0,1,0,1,,,,
183248,861,1,9,5,SR Watson,F du Plessis,AR Patel,0,1,0,1,,,,
183249,861,1,9,6,F du Plessis,SR Watson,AR Patel,0,1,0,1,,,,
183250,861,1,10,1,F du Plessis,SR Watson,R Ashwin,0,0,0,0,,,,
183251,861,1,10,2,F du Plessis,SR Watson,R Ashwin,0,4,0,4,,,,
183252,861,1,10,3,F du Plessis,SR Watson,R Ashwin,0,1,0,1,,,,
183253,861,1,10,4,SR Watson,F du Plessis,R Ashwin,0,4,0,4,,,,
183254,861,1,10,5,SR Watson,F du Plessis,R Ashwin,0,2,0,2,,,,
183255,861,1,10,6,SR Watson,F du Plessis,R Ashwin,0,4,0,4,,,,
183256,861,1,11,1,F du Plessis,SR Watson,TU Deshpande,0,6,0,6,,,,
183257,861,1,11,2,F du Plessis,SR Watson,TU Deshpande,0,1,0,1,,,,
183258,861,1,11,3,SR Watson,F du Plessis,TU Deshpande,0,1,0,1,,,,
183259,861,1,11,4,F du Plessis,SR Watson,TU Deshpande,0,4,0,4,,,,
183260,861,1,11,5,F du Plessis,SR Watson,TU Deshpande,0,2,0,2,,,,
183261,861,1,11,6,F du Plessis,SR Watson,TU Deshpande,0,0,0,0,,,,
183262,861,1,12,1,SR Watson,F du Plessis,A Nortje,0,1,0,1,,,,
183263,861,1,12,2,F du Plessis,SR Watson,A Nortje,0,0,0,0,,,,
183264,861,1,12,3,F du Plessis,SR Watson,A Nortje,0,1,0,1,,,,
183265,861,1,12,4,SR Watson,F du Plessis,A Nortje,0,0,0,0,,SR Watson,bowled,
183266,861,1,12,5,AT Rayudu,F du Plessis,A Nortje,0,0,0,0,,,,
183267,861,1,12,6,AT Rayudu,F du Plessis,A Nortje,0,0,0,0,,,,
183268,861,1,13,1,F du Plessis,AT Rayudu,AR Patel,0,1,0,1,,,,
183269,861,1,13,2,AT Rayudu,F du Plessis,AR Patel,0,1,0,1,,,,
183270,861,1,13,3,F du Plessis,AT Rayudu,AR Patel,0,1,0,1,,,,
183271,861,1,13,4,AT Rayudu,F du Plessis,AR Patel,0,1,0,1,,,,
183272,861,1,13,5,F du Plessis,AT Rayudu,AR Patel,0,1,0,1,,,,
183273,861,1,13,6,AT Rayudu,F du Plessis,AR Patel,0,2,0,2,,,,
183274,861,1,14,1,F du Plessis,AT Rayudu,R Ashwin,0,1,0,1,,,,
183275,861,1,14,2,AT Rayudu,F du Plessis,R Ashwin,0,0,0,0,,,,
183276,861,1,14,3,AT Rayudu,F du Plessis,R Ashwin,0,6,0,6,,,,
